,lable,text
1252,1,
1253,1,
1254,1,
1255,1,Глава XIV
1256,1,
1257,1,Суд
1258,1,
1259,1,Мирская молва —
1260,1,
1261,1,Морская волна.
1262,1,
1263,1,    Пословица
1264,1,
1265,1,"Я был уверен, что виною всему было самовольное мое отсутствие из Оренбурга. Я легко мог оправдаться: наездничество не только никогда не было запрещено, но еще всеми силами было ободряемо. Я мог быть обвинен в излишней запальчивости, а не в ослушании. Но приятельские сношения мои с Пугачевым могли быть доказаны множеством свидетелей и должны были казаться по крайней мере весьма подозрительными. Во всю дорогу размышлял я о допросах, меня ожидающих, обдумывал свои ответы и решился перед судом объявить сущую правду, полагая сей способ оправдания самым простым, а вместе и самым надежным."
1266,1,
1267,1,"Я приехал в Казань, опустошенную и погорелую. По улицам, наместо домов, лежали груды углей и торчали закоптелые стены без крыш и окон. Таков был след, оставленный Пугачевым! Меня привезли в крепость, уцелевшую посереди сгоревшего города. Гусары сдали меня караульному офицеру. Он велел кликнуть кузнеца. Надели мне на ноги цепь и заковали ее наглухо. Потом отвели меня в тюрьму и оставили одного в тесной и темной конурке, с одними голыми стенами и с окошечком, загороженным железною решеткою."
1268,1,
1269,1,"Таковое начало не предвещало мне ничего доброго. Однако ж я не терял ни бодрости, ни надежды. Я прибегнул к утешению всех скорбящих и, впервые вкусив сладость молитвы, излиянной из чистого, но растерзанного сердца, спокойно заснул, не заботясь о том, что со мною будет."
1270,1,
1271,1,"На другой день тюремный сторож меня разбудил, с объявлением, что меня требуют в комиссию. Два солдата повели меня через двор в комендантский дом, остановились в передней и впустили одного во внутренние комнаты."
1272,1,
1273,1,"Я вошел в залу довольно обширную. За столом, покрытым бумагами, сидели два человека: пожилой генерал, виду строгого и холодного, и молодой гвардейский капитан, лет двадцати осьми, очень приятной наружности, ловкий и свободный в обращении. У окошка за особым столом сидел секретарь с пером за ухом, наклонясь над бумагою, готовый записывать мои показания. Начался допрос. Меня спросили о моем имени и звании. Генерал осведомился, не сын ли я Андрея Петровича Гринева? И на ответ мой возразил сурово: «Жаль, что такой почтенный человек имеет такого недостойного сына!» Я спокойно отвечал, что каковы бы ни были обвинения, тяготеющие на мне, я надеюсь их рассеять чистосердечным объяснением истины. Уверенность моя ему не понравилась. «Ты, брат, востер, – сказал он мне нахмурясь, – но видали мы и не таких!»"
1274,1,
1275,1,Тогда молодой человек спросил меня: по какому случаю и в какое время вошел я в службу к Пугачеву и по каким поручениям был я им употреблен?
1276,1,
1277,1,"Я отвечал с негодованием, что я, как офицер и дворянин, ни в какую службу к Пугачеву вступать и никаких поручений от него принять не мог."
1278,1,
1279,1,"– Каким же образом, – возразил мой допросчик, – дворянин и офицер один пощажен самозванцем, между тем как все его товарищи злодейски умерщвлены? Каким образом этот самый офицер и дворянин дружески пирует с бунтовщиками, принимает от главного злодея подарки, шубу, лошадь и полтину денег? Отчего произошла такая странная дружба и на чем она основана, если не на измене или по крайней мере на гнусном и преступном малодушии?"
1280,1,
1281,1,"Я был глубоко оскорблен словами гвардейского офицера и с жаром начал свое оправдание. Я рассказал, как началось мое знакомство с Пугачевым в степи, во время бурана; как при взятии Белогорской крепости он меня узнал и пощадил. Я сказал, что тулуп и лошадь, правда, не посовестился я принять от самозванца; но что Белогорскую крепость защищал я противу злодея до последней крайности. Наконец я сослался и на моего генерала, который мог засвидетельствовать мое усердие во время бедственной оренбургской осады."
1282,1,
1283,1,Строгий старик взял со стола открытое письмо и стал читать его вслух:
1284,1,
1285,1,
1286,1,
1287,1,"«На запрос вашего превосходительства касательно прапорщика Гринева, якобы замешанного в нынешнем смятении и вошедшего в сношения с злодеем, службою недозволенные и долгу присяги противные, объяснить имею честь: оный прапорщик Гринев находился на службе в Оренбурге от начала октября прошлого 1773 года до 24 февраля нынешнего года, в которое число он из города отлучился и с той поры уже в команду мою не являлся. А слышно от перебежчиков, что он был у Пугачева в слободе и с ним вместе ездил в Белогорскую крепость, в коей прежде находился он на службе; что касается до его поведения, то я могу…» Тут он прервал свое чтение и сказал мне сурово: «Что ты теперь скажешь себе в оправдание?»"
1288,1,
1289,1,
1290,1,"Я хотел было продолжать, как начал, и объяснить мою связь с Марьей Ивановной так же искренно, как и все прочее. Но вдруг почувствовал непреодолимое отвращение. Мне пришло в голову, что если назову ее, то комиссия потребует ее к ответу; и мысль впутать имя ее между гнусными изветами[57 - Извет (устар.) – донос, клевета.] злодеев и ее самую привести на очную с ними ставку – эта ужасная мысль так меня поразила, что я замялся и спутался."
1291,1,
1292,1,"Судьи мои, начинавшие, казалось, выслушивать ответы мои с некоторою благосклонностию, были снова предубеждены противу меня при виде моего смущения. Гвардейский офицер потребовал, чтоб меня поставили на очную ставку с главным доносителем. Генерал велел кликнуть вчерашнего злодея. Я с живостию обратился к дверям, ожидая появления своего обвинителя. Через несколько минут загремели цепи, двери отворились, и вошел – Швабрин. Я изумился его перемене. Он был ужасно худ и бледен. Волоса его, недавно черные как смоль, совершенно поседели; длинная борода была всклокочена. Он повторил обвинения свои слабым, но смелым голосом. По его словам, я отряжен был от Пугачева в Оренбург шпионом; ежедневно выезжал на перестрелки, дабы передавать письменные известия о всем, что делалось в городе; что, наконец, явно передался самозванцу, разъезжал с ним из крепости в крепость, стараясь всячески губить своих товарищей-изменников, дабы занимать их места и пользоваться наградами, раздаваемыми от самозванца. Я выслушал его молча и был доволен одним: имя Марьи Ивановны не было произнесено гнусным злодеем, оттого ли, что самолюбие его страдало при мысли о той, которая отвергла его с презрением; оттого ли, что в сердце его таилась искра того же чувства, которое и меня заставляло молчать, – как бы то ни было, имя дочери белогорского коменданта не было произнесено в присутствии комиссии. Я утвердился еще более в моем намерении, и когда судьи спросили: чем могу опровергнуть показания Швабрина, я отвечал, что держусь первого своего объяснения и ничего другого в оправдание себе сказать не могу. Генерал велел нас вывести. Мы вышли вместе. Я спокойно взглянул на Швабрина, но не сказал ему ни слова. Он усмехнулся злобной усмешкою и, приподняв свои цепи, опередил меня и ускорил свои шаги. Меня опять отвели в тюрьму и с тех пор уже к допросу не требовали."
1293,1,
1294,1,"Я не был свидетелем всему, о чем остается мне уведомить читателя; но я так часто слыхал о том рассказы, что малейшие подробности врезались в мою память и что мне кажется, будто бы я тут же невидимо присутствовал."
1295,1,
1296,1,"Марья Ивановна принята была моими родителями с тем искренним радушием, которое отличало людей старого века. Они видели благодать божию в том, что имели случай приютить и обласкать бедную сироту. Вскоре они к ней искренно привязались, потому что нельзя было ее узнать и не полюбить. Моя любовь уже не казалась батюшке пустою блажью; а матушка только того и желала, чтоб ее Петруша женился на милой капитанской дочке."
1297,1,
1298,1,"Слух о моем аресте поразил все мое семейство. Марья Ивановна так просто рассказала моим родителям о странном знакомстве моем с Пугачевым, что оно не только не беспокоило их, но еще и заставляло часто смеяться от чистого сердца. Батюшка не хотел верить, чтобы я мог быть замешан в гнусном бунте, коего цель была ниспровержение престола и истребление дворянского рода. Он строго допросил Савельича. Дядька не утаил, что барин бывал в гостях у Емельки Пугачева и что-де злодей его таки жаловал; но клялся, что ни о какой измене он не слыхивал. Старики успокоились и с нетерпением стали ждать благоприятных вестей. Марья Ивановна сильно была встревожена, но молчала, ибо в высшей степени была одарена скромностию и осторожностию."
1299,1,
1300,1,"Прошло несколько недель… Вдруг батюшка получает из Петербурга письмо от нашего родственника князя Б**. Князь писал ему обо мне. После обыкновенного приступа,[58 - Приступ – здесь: вступление.] он объявлял ему, что подозрения насчет участия моего в замыслах бунтовщиков, к несчастию, оказались слишком основательными, что примерная казнь должна была бы меня постигнуть, но что государыня, из уважения к заслугам и преклонным летам отца, решилась помиловать преступного сына и, избавляя его от позорной казни, повелела только сослать в отдаленный край Сибири на вечное поселение."
1301,1,
1302,1,"Сей неожиданный удар едва не убил отца моего. Он лишился обыкновенной своей твердости, и горесть его (обыкновенно немая) изливалась в горьких жалобах. «Как! – повторял он, выходя из себя. – Сын мой участвовал в замыслах Пугачева! Боже праведный, до чего я дожил! Государыня избавляет его от казни! От этого разве мне легче? Не казнь страшна: пращур[59 - Пращур – предок.] мой умер на лобном месте,[60 - Лобное место – возвышение на Красной площади, где иногда казнили государственных преступников.] отстаивая то, что почитал святынею своей совести; отец мой пострадал вместе с Волынским и Хрущевым.[61 - Волынский А. П., Хрущев А. Ф. – видные государственные деятели XVIII века, сторонники ограничения царской власти; казнены за государственную «измену».] Но дворянину изменить своей присяге, соединиться с разбойниками, с убийцами, с беглыми холопьями!.. Стыд и срам нашему роду!..» Испуганная его отчаянием матушка не смела при нем плакать и старалась возвратить ему бодрость, говоря о неверности молвы, о шаткости людского мнения. Отец мой был неутешен."
1303,1,
1304,1,"Марья Ивановна мучилась более всех. Будучи уверена, что я мог оправдаться, когда бы только захотел, она догадывалась об истине и почитала себя виновницею моего несчастия. Она скрывала от всех свои слезы и страдания и между тем непрестанно думала о средствах, как бы меня спасти."
1305,1,
1306,1,"Однажды вечером батюшка сидел на диване, перевертывая листы Придворного календаря; но мысли его были далеко, и чтение не производило над ним обыкновенного своего действия. Он насвистывал старинный марш. Матушка молча вязала шерстяную фуфайку, и слезы изредка капали на ее работу. Вдруг Марья Ивановна, тут же сидевшая за работой, объявила, что необходимость ее заставляет ехать в Петербург и что она просит дать ей способ отправиться. Матушка очень огорчилась. «Зачем тебе в Петербург? – сказала она. – Неужто, Марья Ивановна, хочешь и ты нас покинуть?» Марья Ивановна отвечала, что вся будущая судьба ее зависит от этого путешествия, что она едет искать покровительства и помощи у сильных людей, как дочь человека, пострадавшего за свою верность."
1307,1,
1308,1,"Отец мой потупил голову: всякое слово, напоминающее мнимое преступление сына, было ему тягостно и казалось колким упреком. «Поезжай, матушка! – сказал он ей со вздохом. – Мы твоему счастию помехи сделать не хотим. Дай бог тебе в женихи доброго человека, не ошельмованного изменника». Он встал и вышел из комнаты."
1309,1,
1310,1,"Марья Ивановна, оставшись наедине с матушкою, отчасти объяснила ей свои предположения. Матушка со слезами обняла ее и молила бога о благополучном конце замышленного дела. Марью Ивановну снарядили, и через несколько дней она отправилась в дорогу с верной Палашей и с верным Савельичем, который, насильственно разлученный со мною, утешался по крайней мере мыслию, что служит нареченной моей невесте."
1311,1,
1312,1,"Марья Ивановна благополучно прибыла в Софию и, узнав на почтовом дворе, что Двор находился в то время в Царском Селе, решилась тут остановиться. Ей отвели уголок за перегородкой. Жена смотрителя тотчас с нею разговорилась, объявила, что она племянница придворного истопника, и посвятила ее во все таинства придворной жизни. Она рассказала, в котором часу государыня обыкновенно просыпалась, кушала кофей, прогуливалась; какие вельможи находились в то время при ней; что изволила она вчерашний день говорить у себя за столом, кого принимала вечером, – словом, разговор Анны Власьевны стоил нескольких страниц исторических записок и был бы драгоценен для потомства. Марья Ивановна слушала ее со вниманием. Они пошли в сад. Анна Власьевна рассказала историю каждой аллеи и каждого мостика, и, нагулявшись, они возвратились на станцию очень довольные друг другом."
1313,1,
1314,1,"На другой день рано утром Марья Ивановна проснулась, оделась и тихонько пошла в сад. Утро было прекрасное, солнце освещало вершины лип, пожелтевших уже под свежим дыханием осени. Широкое озеро сияло неподвижно. Проснувшиеся лебеди важно выплывали из-под кустов, осеняющих берег. Марья Ивановна пошла около прекрасного луга, где только что поставлен был памятник в честь недавних побед графа Петра Александровича Румянцева. Вдруг белая собачка английской породы залаяла и побежала ей навстречу. Марья Ивановна испугалась и остановилась. В эту самую минуту раздался приятный женский голос: «Не бойтесь, она не укусит». И Марья Ивановна увидела даму, сидевшую на скамейке противу памятника. Марья Ивановна села на другом конце скамейки. Дама пристально на нее смотрела; а Марья Ивановна, с своей стороны бросив несколько косвенных взглядов, успела рассмотреть ее с ног до головы. Она была в белом утреннем платье, в ночном чепце и в душегрейке. Ей казалось лет сорок. Лицо ее, полное и румяное, выражало важность и спокойствие, а голубые глаза и легкая улыбка имели прелесть неизъяснимую. Дама первая перервала молчание."
1315,1,
1316,1,"– Вы, верно, не здешние? – сказала она."
1317,1,
1318,1,– Точно так-с: я вчера только приехала из провинции.
1319,1,
1320,1,– Вы приехали с вашими родными?
1321,1,
1322,1,– Никак нет-с. Я приехала одна.
1323,1,
1324,1,– Одна! Но вы так еще молоды.
1325,1,
1326,1,"– У меня нет ни отца, ни матери."
1327,1,
1328,1,"– Вы здесь, конечно, по каким-нибудь делам?"
1329,1,
1330,1,– Точно так-с. Я приехала подать просьбу государыне.
1331,1,
1332,1,"– Вы сирота: вероятно, вы жалуетесь на несправедливость и обиду?"
1333,1,
1334,1,"– Никак нет-с. Я приехала просить милости, а не правосудия."
1335,1,
1336,1,"– Позвольте спросить, кто вы таковы?"
1337,1,
1338,1,– Я дочь капитана Миронова.
1339,1,
1340,1,"– Капитана Миронова! того самого, что был комендантом в одной из оренбургских крепостей?"
1341,1,
1342,1,– Точно так-с.
1343,1,
1344,1,"Дама, казалось, была тронута. «Извините меня, – сказала она голосом еще более ласковым, – если я вмешиваюсь в ваши дела; но я бываю при дворе; изъясните мне, в чем состоит ваша просьба, и, может быть, мне удастся вам помочь»."
1345,1,
1346,1,"Марья Ивановна встала и почтительно ее благодарила. Все в неизвестной даме невольно привлекало сердце и внушало доверенность. Марья Ивановна вынула из кармана сложенную бумагу и подала ее незнакомой своей покровительнице, которая стала читать ее про себя."
1347,1,
1348,1,"Сначала она читала с видом внимательным и благосклонным, но вдруг лицо ее переменилось, – и Марья Ивановна, следовавшая глазами за всеми ее движениями, испугалась строгому выражению этого лица, за минуту столь приятному и спокойному."
1349,1,
1350,1,"– Вы просите за Гринева? – сказала дама с холодным видом. – Императрица не может его простить. Он пристал к самозванцу не из невежества и легковерия, но как безнравственный и вредный негодяй."
1351,1,
1352,1,"– Ах, неправда! – вскрикнула Марья Ивановна."
1353,1,
1354,1,"– Как неправда! – возразила дама, вся вспыхнув."
1355,1,
1356,1,"– Неправда, ей-богу, неправда! Я знаю все, я все вам расскажу. Он для одной меня подвергался всему, что постигло его. И если он не оправдался перед судом, то разве потому только, что не хотел запутать меня. – Тут она с жаром рассказала все, что уже известно моему читателю."
1357,1,
1358,1,"Дама выслушала ее со вниманием. «Где вы остановились?» – спросила она потом; и услыша, что у Анны Власьевны, примолвила с улыбкою: «А! знаю. Прощайте, не говорите никому о нашей встрече. Я надеюсь, что вы недолго будете ждать ответа на ваше письмо»."
1359,1,
1360,1,"С этим словом она встала и вошла в крытую аллею, а Марья Ивановна возвратилась к Анне Власьевне, исполненная радостной надежды."
1361,1,
1362,1,"Хозяйка побранила ее за раннюю осеннюю прогулку, вредную, по ее словам, для здоровья молодой девушки. Она принесла самовар и за чашкою чая только было принялась за бесконечные рассказы о дворе, как вдруг придворная карета остановилась у крыльца, и камер-лакей[62 - Камер-лакей – придворный слуга.] вошел с объявлением, что государыня изволит к себе приглашать девицу Миронову."
1363,1,
1364,1,"Анна Власьевна изумилась и расхлопоталась. «Ахти, господи! – закричала она. – Государыня требует вас ко двору. Как же это она про вас узнала? Да как же вы, матушка, представитесь к императрице? Вы, я чай, и ступить по-придворному не умеете… Не проводить ли мне вас? Все-таки я вас хоть в чем-нибудь да могу предостеречь. И как же вам ехать в дорожном платье? Не послать ли к повивальной бабушке за ее желтым роброном?[63 - Роброн (устар.) – широкое женское платье.]» Камер-лакей объявил, что государыне угодно было, чтоб Марья Ивановна ехала одна и в том, в чем ее застанут. Делать было нечего: Марья Ивановна села в карету и поехала во дворец, сопровождаемая советами и благословениями Анны Власьевны."
1365,1,
1366,1,"Марья Ивановна предчувствовала решение нашей судьбы; сердце ее сильно билось и замирало. Чрез несколько минут карета остановилась у дворца. Марья Ивановна с трепетом пошла по лестнице. Двери перед нею отворились настежь. Она прошла длинный ряд пустых, великолепных комнат; камер-лакей указывал дорогу. Наконец, подошед к запертым дверям, он объявил, что сейчас об ней доложит, и оставил ее одну."
1367,1,
1368,1,"Мысль увидеть императрицу лицом к лицу так устрашала ее, что она с трудом могла держаться на ногах. Через минуту двери отворились, и она вошла в уборную государыни."
1369,1,
1370,1,"Императрица сидела за своим туалетом. Несколько придворных окружали ее и почтительно пропустили Марью Ивановну. Государыня ласково к ней обратилась, и Марья Ивановна узнала в ней ту даму, с которой так откровенно изъяснялась она несколько минут тому назад. Государыня подозвала ее и сказала с улыбкою: «Я рада, что могла сдержать вам свое слово и исполнить вашу просьбу. Дело ваше кончено. Я убеждена в невинности вашего жениха. Вот письмо, которое сами потрудитесь отвезти к будущему свекру»."
1371,1,
1372,1,"Марья Ивановна приняла письмо дрожащею рукою и, заплакав, упала к ногам императрицы, которая подняла ее и поцеловала. Государыня разговорилась с нею. «Знаю, что вы не богаты, – сказала она, – но я в долгу перед дочерью капитана Миронова. Не беспокойтесь о будущем. Я беру на себя устроить ваше состояние»."
1373,1,
1374,1,"Обласкав бедную сироту, государыня ее отпустила. Марья Ивановна уехала в той же придворной карете. Анна Власьевна, нетерпеливо ожидавшая ее возвращения, осыпала ее вопросами, на которые Марья Ивановна отвечала кое-как. Анна Власьевна хотя и была недовольна ее беспамятством, но приписала оное провинциальной застенчивости и извинила великодушно. В тот же день Марья Ивановна, не полюбопытствовав взглянуть на Петербург, обратно поехала в деревню…"
1375,1,
1376,1,
1377,1,"Здесь прекращаются записки Петра Андреевича Гринева. Из семейственных преданий известно, что он был освобожден от заключения в конце 1774 года, по именному повелению; что он присутствовал при казни Пугачева, который узнал его в толпе и кивнул ему головою, которая через минуту, мертвая и окровавленная, показана была народу. Вскоре потом Петр Андреевич женился на Марье Ивановне. Потомство их благоденствует в Симбирской губернии. В тридцати верстах от *** находится село, принадлежащее десятерым помещикам. В одном из барских флигелей показывают собственноручное письмо Екатерины II за стеклом и в рамке. Оно писано к отцу Петра Андреевича и содержит оправдание его сына и похвалы уму и сердцу дочери капитана Миронова. Рукопись Петра Андреевича Гринева доставлена была нам от одного из его внуков, который узнал, что мы заняты были трудом, относящимся ко временам, описанным его дедом. Мы решились, с разрешения родственников, издать ее особо, приискав к каждой главе приличный эпиграф и дозволив себе переменить некоторые собственные имена."
1378,1,
1379,1,
1380,1,
1381,1,    Издатель
1382,1,    19 окт. 1836
1383,1,
1384,1,
1385,1,
1386,1,"Спасибо, что скачали книгу в бесплатной электронной библиотеке Royallib.ru: http://royallib.ru"
1387,1,
1388,1,Оставить отзыв о книге: http://royallib.ru/comment/pushkin_aleksandr/kapitanskaya_dochka.html
1389,1,
1390,1,Все книги автора: http://royallib.ru/author/pushkin_aleksandr.html
1391,1,
1392,1,
1393,1,
1394,1,notes
1395,1,
1396,1,Примечания
1397,1,
1398,1,
1399,1,
1400,1,1
1401,1,
1402,1,"Гвардия – специальные отборные войска. Первые гвардейские полки (Семеновский, Преображенский) появились в России при Петре I. В отличие от остального состава армии пользовались преимуществами."
1403,1,
1404,1,
1405,1,
1406,1,2
1407,1,
1408,1,"Княжнин Я. Б. (1742–1791) – русский писатель, драматург."
1409,1,
1410,1,
1411,1,
1412,1,3
1413,1,
1414,1,"Миних Б. Х. (1683–1767) – военачальник и политический деятель, командовал русскими войсками в войне с Турцией в 1735–1739 годах."
1415,1,
1416,1,
1417,1,
1418,1,4
1419,1,
1420,1,Премьер-майор– старинный офицерский чин (приблизительно соответствует должности командира батальона).
1421,1,
1422,1,
1423,1,
1424,1,5
1425,1,
1426,1,"В XVIII веке дворянские дети с малых лет приписывались к какому-либо полку. Пока они росли, их повышали в чинах."
1427,1,
1428,1,
1429,1,
1430,1,6
1431,1,
1432,1,"Стремянной – слуга, сопровождавший барина во время псовой охоты."
1433,1,
1434,1,
1435,1,
1436,1,7
1437,1,
1438,1,"Дядька – слуга, приставленный к мальчику в дворянской семье."
1439,1,
1440,1,
1441,1,
1442,1,8
1443,1,
1444,1,Чтобы стать учителем. Русское слово учитель дано во французском написании для придания ему комического оттенка.
1445,1,
1446,1,
1447,1,
1448,1,9
1449,1,
1450,1,"Придворный календарь – (годы издания 1735–1917), помимо календарных и других сведений, содержал списки высших военных и гражданских чинов, роспись дворцовых приемов и пр."
1451,1,
1452,1,
1453,1,
1454,1,10
1455,1,
1456,1,"Шаматон (разг., устар.) – гуляка, шалопай, бездельник."
1457,1,
1458,1,
1459,1,
1460,1,11
1461,1,
1462,1,Погребец (устар.) – дорожный сундучок для посуды и съестных припасов.
1463,1,
1464,1,
1465,1,
1466,1,12
1467,1,
1468,1,"Маркер (фр.) – лицо, прислуживающее при бильярде."
1469,1,
1470,1,
1471,1,
1472,1,13
1473,1,
1474,1,"Рекрут (устар.) – солдат-новобранец, лицо только что призванное на военную службу. Здесь употребляется устарелая форма родительного падежа множественного числа (вместо рекрутов)."
1475,1,
1476,1,
1477,1,
1478,1,14
1479,1,
1480,1,"Сударыня, я вас прошу (фр.)."
1481,1,
1482,1,
1483,1,
1484,1,15
1485,1,
1486,1,"И денег, и белья, и дел моих рачитель – цитата из стихотворения Д. И. Фонвизина «Послание к слугам моим». Рачитель (книжн., устар.) – человек, заботящийся о чем-либо, ведающий чем-либо."
1487,1,
1488,1,
1489,1,
1490,1,16
1491,1,
1492,1,Облучок – сиденье для кучера в повозке.
1493,1,
1494,1,
1495,1,
1496,1,17
1497,1,
1498,1,Жил&#243; (устар.) – жилье.
1499,1,
1500,1,
1501,1,
1502,1,18
1503,1,
1504,1,"Соображаю – здесь: сопоставляю, согласую."
1505,1,
1506,1,
1507,1,
1508,1,19
1509,1,
1510,1,"Целовальник (устар.) – продавец вина в питейных домах, кабаках."
1511,1,
1512,1,
1513,1,
1514,1,20
1515,1,
1516,1,Ставец (устар.) – высокий шкаф для посуды.
1517,1,
1518,1,
1519,1,
1520,1,21
1521,1,
1522,1,Штоф – бутыль (объемом 1/10 ведра).
1523,1,
1524,1,
1525,1,
1526,1,22
1527,1,
1528,1,Анна Иоанновна (1693–1740) – русская царица.
1529,1,
1530,1,
1531,1,
1532,1,23
1533,1,
1534,1,"Кистрин (Кюстрин) – русская крепость. Очаков – турецкая крепость. Взяты русскими войсками; первая – в 1758 году, вторая – в 1737 году."
1535,1,
1536,1,
1537,1,
1538,1,24
1539,1,
1540,1,"Позитура – поза, положение, принимаемое при дуэли на шпагах."
1541,1,
1542,1,
1543,1,
1544,1,25
1545,1,
1546,1,Вестовщица (устар.) – любительница рассказывать новости.
1547,1,
1548,1,
1549,1,
1550,1,26
1551,1,
1552,1,Тщусь (устар.) – напрасно стараюсь.
1553,1,
1554,1,
1555,1,
1556,1,27
1557,1,
1558,1,Зря (устар.) – видя.
1559,1,
1560,1,
1561,1,
1562,1,28
1563,1,
1564,1,Эпитимия – церковное наказание.
1565,1,
1566,1,
1567,1,
1568,1,29
1569,1,
1570,1,Грамота – здесь: письмо.
1571,1,
1572,1,
1573,1,
1574,1,30
1575,1,
1576,1,"Раскольник – лицо, не признающее официальной православной церкви. Раскол – религиозно-общественное движение в России, возникшее в середине XVII века. Суть его состояла в отделении от русской православной церкви части верующих, не признавших церковной реформы патриарха Никона."
1577,1,
1578,1,
1579,1,
1580,1,31
1581,1,
1582,1,"Возмутительные листы – воззвания, призывающие к бунту, восстанию."
1583,1,
1584,1,
1585,1,
1586,1,32
1587,1,
1588,1,Да лих (устар.) – да нет уж.
1589,1,
1590,1,
1591,1,
1592,1,33
1593,1,
1594,1,"Имеется в виду указ Александра I об отмене пыток, на практике не выполнявшийся."
1595,1,
1596,1,
1597,1,
1598,1,34
1599,1,
1600,1,"В 1741 году произошло восстание в Башкирии, которое было жестоко подавлено властью. Многим участникам восстания в наказание обрезали носы и уши."
1601,1,
1602,1,
1603,1,
1604,1,35
1605,1,
1606,1,Якши (татарск.) – хорошо.
1607,1,
1608,1,
1609,1,
1610,1,36
1611,1,
1612,1,"Сикурс (воен., устар.) – помощь."
1613,1,
1614,1,
1615,1,
1616,1,37
1617,1,
1618,1,Сайдак – лук с колчаном и стрелами.
1619,1,
1620,1,
1621,1,
1622,1,38
1623,1,
1624,1,Солдаты в XVIII веке носили парики с туго заплетенными косами. Пугачевцы резали косы солдатам в знак освобождения от службы в царской армии.
